session_duration,charging_duration,idle_duration,charging_efficiency,kWhDelivered
-0.8947302160708411,0.20075644412967267,-1.0285093210073848,-0.31609953237537136,0.019429140692100454
-0.5049590977255152,-0.4588791807543765,-0.3290063727733821,-0.5095018669796051,-0.6365091361413039
-0.64305338234742,-0.5288467892761828,-0.4433830866897562,-0.5000581186533293,-0.6867927340221255
-0.09240242241757496,1.1514077858743317,-0.6031113921669449,-0.42995543886045384,0.7061379774227241
-1.074252786079317,-0.08551220784597681,-1.0913666269106734,-0.338985541187095,-0.2396814886863123
0.883061080580404,0.4787693310879998,0.7176176572670944,-0.4627703722843435,0.13331773738485708
0.7499727137760437,1.0219986692278047,0.3390225709174154,-0.5115737585570521,0.5147601048912389
0.26275881584438604,0.5569927046271286,0.03135737376884976,-0.43287688443796524,0.2218769097719757
-0.39629615751365393,0.9006389234731679,-0.8122729324454212,-0.48407908387071386,0.4481531002356729
-0.4295250947507997,1.3836011769865204,-1.0594391064518602,-0.6130424302471731,0.6740540399689164
-0.7035559407973918,-0.2652814910981693,-0.6227939829043383,-0.4978129366410992,-0.47927908008112285
-0.8369032343854185,-0.2489763551889577,-0.7700959522938637,-0.45338109785057085,-0.44175400703573353
-1.0945353841331593,-0.28633369189234076,-1.0244276777669115,-0.5628939121329978,-0.53106368088376
-0.5889376845612111,0.8539938511252969,-0.9942235177874089,-0.40623902865819234,0.48868017912469347
-0.5566581455308409,0.8905256113269479,-0.976354990712448,-0.47839632427972356,0.44590159585294975
-1.1254339803173108,-0.20790392422777948,-1.0913666269106734,-0.37986184792306604,-0.3667038609449551
-0.2567346211176416,0.23790738670762288,-0.37435796433419655,0.5310008709645122,0.6862496887086679
-0.05295924237244339,1.3123952037121158,-0.632408520315231,-1.2208833760880484,-0.09258320234838642
-0.8528703860448262,0.4438887238898133,-1.0913666269106734,-0.39409165576839345,0.1625872943602605
-0.8375937058085281,0.16917814293841485,-0.9545862267632571,-0.4727055275959802,-0.12072700713242827
-0.930721039000425,0.25772122274919623,-1.0913666269106734,-0.3546686898925664,0.03894217867570306
0.935450599808839,0.4397608413811524,0.7898173910319113,0.43987598767067226,0.8509847593779267
-1.0892705395319493,-0.12059920916959656,-1.09172943964316,-0.37933826572037876,-0.2939052192368998
0.4973464818458467,-0.22028757175376287,0.619476813129492,-0.5106530424266095,-0.45132290066230785
0.20726217521195794,0.9970249800504053,-0.22034395939367063,-0.4153386522784092,0.5963771387649607
1.0724228683681911,0.11448369969865496,1.0767115592456231,0.21916117479128525,0.32075547724657627
-1.0980740501765958,-0.14247698646550072,-1.0913666269106734,-0.428243023500498,-0.3413744366393172
0.7051783802018132,0.4748478427047718,0.5324017573327282,0.5317728401864436,0.9690011141056759
0.7100116801635799,0.24471839284691388,0.6386151847681556,1.5943144913405283,1.4943521367411254
-0.8603792627711423,-0.18788369406077307,-0.821615360306949,-0.526937284043184,-0.4355623699832444
1.0120929277739965,-0.5498989900703543,1.3052835807121281,-0.2580855011105448,-0.597295434808872
0.3939483862351957,2.367481972925901,-0.6264221102292035,-0.7746718039390368,1.1427422023058282
0.5602656902767021,0.004888419093701962,0.5866422608394625,0.12652159965461784,0.1428866310114314
0.6947349999272817,0.06577468609645355,0.7012003811220796,-0.21688142797501828,-0.028415327440770674
-0.8751380894401084,-0.08489302546967768,-0.8823864929984405,-0.14373877692079678,-0.11772500128879713
-0.5059948048601796,1.2733867140052681,-1.0913666269106734,-0.5670039962343911,0.6460978605501012
0.995694231475145,0.12356504121770964,0.9920854893931439,-0.5422511246564842,-0.20590892294546204
-0.765439442093583,0.6531723670789328,-1.0914573300937953,-0.455832163818312,0.2787273954357406
-0.8129093524323626,0.5396555980907518,-1.0914573300937953,-0.4821498202494127,0.16502642410821078
-0.7662162224445811,0.5388300215890196,-1.0420240952925073,-0.46304126728365297,0.18097458015250137
0.6625417698248003,1.7571745440203528,-0.07594449186403747,0.5007669743712381,2.4542435052421836
0.3015115244664081,0.8071423846519931,-0.03784915495295331,1.644536432788781,2.4495528711115093
-1.1415737498324956,-0.24815077868722552,-1.0906410014457006,1.5898435775467212,0.6976948359875116
0.7480739173624924,0.41065926969509114,0.6056899292950045,1.8293953572223705,1.9540342815471445
0.6457115288865057,-0.6743546477064876,0.9749425877831559,1.3273539236215834,-0.09033169796566298
1.5401309485970047,-0.7296682733225468,1.939208127549194,1.5339347509084558,-0.09783671257474084
-0.6858626105802103,-0.6027358861812169,-0.455900125960541,-0.5588967761655104,-0.769160269356755
-0.590577554191096,0.6059081123547628,-0.8869216521545219,-0.4527803957295453,0.24364145213830138
0.9807627869504015,-0.09603830824306298,1.0729020255545152,1.7481710454825747,1.0402987528919156
0.788898040253843,-0.5905586327806666,1.088593676234557,1.2426478895008755,0.00010372807372502755
-1.2116565992781123,-0.8012870348478174,-0.9212074553744977,1.696308948031073,-0.15656345189077517
1.007518554595896,-0.6524768704105836,1.345555794018132,1.769978263451654,0.11849533353192822
0.8011539080140371,-0.6052126156864135,1.107913454239464,1.8144369252071972,0.21643577418039425
-0.546560000967864,0.6104487831142899,-0.8426584987911669,-0.4363394220733638,0.26202873793054227
-0.3972455557204296,0.15493694828353424,-0.48556006684131364,-0.45772716818145337,-0.12128988322810914
1.2497014062515612,-0.8058277056073445,1.6674613909167932,1.7681790361083665,-0.13986479438557686
-1.1474427569289267,-0.6997411251347535,-0.8983502532278472,1.8425222238709162,0.06652310736406422
-0.06081335481031414,0.9538886078348959,-0.48311108089702975,-0.4163119476419346,0.5601654432761601
-0.07531325469561419,0.08538212801259405,-0.11667022108564866,1.8475518579467232,1.4121722267717232
0.8980788340330362,-0.075811683950623,0.9771194641780752,1.784683982022857,1.0969616131904534
-0.7708769045505703,0.44615905926957694,-1.006196337959464,-1.1997787080900817,-0.5059218819433493
-0.08213165999882072,1.032937557875757,-0.540254086263656,-0.4007441101473417,0.6412196010542006
-0.8957659232055054,0.32603767826753816,-1.084654591359673,-0.38310771569990054,0.07402812197314192
-0.5535510241268478,-0.4091381965250097,-0.4019317320031717,-0.5119702050911884,-0.5989840630959146
0.4825013462489919,-0.28798484489580567,0.6336265096964662,1.6458678524638697,0.6639222702466613
-0.8882570464791893,0.35947352658769316,-1.0914573300937953,-0.3503499137002918,0.12787660179327567
-0.9056051409848161,0.31798830737564887,-1.0914573300937953,-0.36832493373018965,0.07890638146904248
-0.8682333752090131,-0.5028411294716174,-0.6914562925274115,-0.549156208393464,-0.6888566130396219
-0.7753649688007824,-0.4760098931653201,-0.6056510812943505,-0.5468041331648577,-0.667279696038523
-1.1185292660862154,-0.8175921707570288,-0.8161731693196512,-0.6410732042932367,-0.9596000150621056
-0.8964563946286148,-0.5084137708583101,-0.7186672474639002,-0.5695269737552935,-0.7023656393359621
-1.0663986736414464,-0.30594113380848165,-0.9862416376727056,-0.48559798622574046,-0.5046085043867605
-0.47811702115213256,-0.34742635302052594,-0.3497774017082352,-0.5274957188363059,-0.559019860302575
-0.9480691335060517,-0.7337961558312078,-0.6738598750018154,-0.6090245809061636,-0.8869889987192773
-0.23964545339568083,-0.4370014034584723,-0.059799325268387354,-0.5001029343916475,-0.614932219140205
-0.46482544625727407,-0.2595024555860439,-0.3744486675173182,-0.5009126091799819,-0.4764646996027187
0.2929669406054279,0.957190913841825,-0.1127699842114186,-1.4066969245478675,-0.461454670384563
-1.0617379915354572,-0.3108945928188747,-0.9791667893892186,-0.471922724437451,-0.5012312478126756
-1.1188745017977701,-0.574253496871455,-0.9234750349525384,-0.5493800510796856,-0.7434555943206633
-1.1229310214085386,-0.30965622806627663,-1.0440195653211832,-0.5304404113616334,-0.5314389316142138
-0.842340696842406,-0.2995429159200567,-0.7535879729657272,-0.533074003466951,-0.5250596691964977
