,day,temperature,cloud_cover,precipitation
792,2020-03-03,18.375,33.5625,0.0
793,2020-03-04,15.176470588235293,33.588235294117645,0.0
794,2020-03-05,15.0625,33.5625,0.0
795,2020-03-06,15.875,33.5625,0.0
796,2020-03-07,13.08695652173913,26.869565217391305,0.0
797,2020-03-08,12.25,27.95,0.0
798,2020-03-09,11.8125,33.1875,0.0
799,2020-03-10,14.958333333333334,14.833333333333334,0.37958333333333333
800,2020-03-11,15.16,25.8,0.0
801,2020-03-12,13.117647058823529,26.647058823529413,1.0158823529411765
802,2020-03-13,10.833333333333334,11.63888888888889,0.8958333333333334
803,2020-03-14,12.027027027027026,20.72972972972973,0.1502702702702703
804,2020-03-15,12.333333333333334,24.208333333333332,0.08416666666666667
805,2020-03-16,11.6875,26.375,0.015625
806,2020-03-17,7.75,28.3125,0.0
807,2020-03-18,9.375,33.5625,0.0
808,2020-03-19,10.409090909090908,28.272727272727273,0.011363636363636364
809,2020-03-20,12.333333333333334,28.5,0.0
810,2020-03-21,14.0,30.0,0.0
811,2020-03-22,13.0625,32.3125,0.0
812,2020-03-23,12.68,23.44,0.132
813,2020-03-24,11.578947368421053,28.157894736842106,0.0
814,2020-03-25,12.31578947368421,27.157894736842106,0.0
815,2020-03-26,9.625,33.5625,0.0
816,2020-03-27,11.3125,33.125,0.0
817,2020-03-28,10.941176470588236,32.588235294117645,0.0
818,2020-03-29,11.875,32.4375,0.0
819,2020-03-30,13.882352941176471,33.588235294117645,0.0
820,2020-03-31,16.0625,33.5625,0.0
821,2020-04-01,17.0625,33.5625,0.0
822,2020-04-02,15.227272727272727,28.863636363636363,0.0
823,2020-04-03,13.941176470588236,33.11764705882353,0.0
824,2020-04-04,13.363636363636363,27.714285714285715,0.0
825,2020-04-05,13.25,26.0,0.0
826,2020-04-06,12.0,18.0625,1.238125
827,2020-04-07,12.0,26.875,0.03125
828,2020-04-08,9.892857142857142,23.714285714285715,0.5164285714285715
829,2020-04-09,9.857142857142858,13.19047619047619,0.2033333333333333
830,2020-04-10,10.375,13.9375,0.459375
831,2020-04-11,13.0625,32.875,0.0
832,2020-04-12,13.285714285714286,25.0,0.008928571428571428
833,2020-04-13,13.75,26.125,0.020833333333333332
834,2020-04-14,14.1875,33.625,0.0
835,2020-04-15,18.5,33.625,0.0
836,2020-04-16,16.8125,33.625,0.0
837,2020-04-17,13.782608695652174,29.391304347826086,0.0
838,2020-04-18,14.238095238095237,25.61904761904762,0.0
839,2020-04-19,14.25,27.85,0.0
840,2020-04-20,14.904761904761905,28.142857142857142,0.0
841,2020-04-21,16.176470588235293,31.58823529411765,0.0
842,2020-04-22,18.8125,33.625,0.0
843,2020-04-23,25.8125,33.625,0.0
844,2020-04-24,24.8125,33.625,0.0
845,2020-04-25,25.3125,33.625,0.0
846,2020-04-26,23.625,33.625,0.0
847,2020-04-27,21.1875,33.625,0.0
848,2020-04-28,21.8125,33.625,0.0
849,2020-04-29,18.714285714285715,29.61904761904762,0.0
850,2020-04-30,18.894736842105264,29.42105263157895,0.0
851,2020-05-01,18.842105263157894,33.0,0.0
852,2020-05-02,18.68421052631579,32.578947368421055,0.0
853,2020-05-03,18.5625,33.625,0.0
854,2020-05-04,19.5,33.625,0.0
855,2020-05-05,24.0625,33.625,0.0
856,2020-05-06,25.125,33.625,0.0
857,2020-05-07,25.9375,33.625,0.0
858,2020-05-08,23.125,33.625,0.0
859,2020-05-09,19.15,30.75,0.0
860,2020-05-10,17.52,27.92,0.0
861,2020-05-11,18.25,28.55,0.0
862,2020-05-12,16.333333333333332,29.555555555555557,0.0
863,2020-05-13,16.4375,33.25,0.0
864,2020-05-14,18.529411764705884,33.64705882352941,0.0
865,2020-05-15,19.375,33.625,0.0
866,2020-05-16,20.5625,33.625,0.0
867,2020-05-17,19.6875,33.625,0.0
868,2020-05-18,17.09375,18.84375,0.5478125
869,2020-05-19,15.823529411764707,31.058823529411764,0.0
870,2020-05-20,16.625,33.625,0.0
871,2020-05-21,19.3125,33.625,0.0
872,2020-05-22,18.77777777777778,33.111111111111114,0.0
873,2020-05-23,17.944444444444443,29.88888888888889,0.0
874,2020-05-24,18.8125,33.625,0.0
875,2020-05-25,20.5625,33.625,0.0
876,2020-05-26,22.625,33.625,0.0
877,2020-05-27,21.41176470588235,33.625,0.0
878,2020-05-28,19.210526315789473,31.105263157894736,0.0
879,2020-05-29,17.63157894736842,27.42105263157895,0.0
880,2020-05-30,18.15,30.1,0.0
881,2020-05-31,17.72222222222222,31.833333333333332,0.0
882,2020-06-01,22.470588235294116,33.64705882352941,0.0
883,2020-06-02,22.1875,33.625,0.0
884,2020-06-03,26.125,33.625,0.0
885,2020-06-04,20.157894736842106,29.842105263157894,0.0
886,2020-06-05,17.2,24.5,0.0
887,2020-06-06,17.952380952380953,26.285714285714285,0.0
888,2020-06-07,18.705882352941178,33.64705882352941,0.0
889,2020-06-08,21.9375,33.625,0.0
890,2020-06-09,24.5,33.625,0.0
891,2020-06-10,26.125,33.625,0.0
892,2020-06-11,25.375,33.625,0.0
893,2020-06-12,19.31578947368421,31.36842105263158,0.0
894,2020-06-13,19.25,33.625,0.0
895,2020-06-14,19.1875,33.625,0.0
896,2020-06-15,20.75,33.625,0.0
897,2020-06-16,18.68421052631579,27.63157894736842,0.0
898,2020-06-17,19.238095238095237,28.666666666666668,0.0
899,2020-06-18,17.5,27.35,0.0
900,2020-06-19,18.61111111111111,29.444444444444443,0.0
901,2020-06-20,17.238095238095237,27.666666666666668,0.0
902,2020-06-21,18.65,28.4,0.0
903,2020-06-22,19.0,28.55,0.0
904,2020-06-23,19.238095238095237,29.476190476190474,0.0
905,2020-06-24,19.227272727272727,28.545454545454547,0.0
906,2020-06-25,19.238095238095237,27.428571428571427,0.0
907,2020-06-26,19.666666666666668,30.555555555555557,0.0
908,2020-06-27,19.666666666666668,30.72222222222222,0.0
909,2020-06-28,18.2,26.25,0.0
910,2020-06-29,18.153846153846153,27.0,0.0
911,2020-06-30,19.125,33.625,0.0
912,2020-07-01,18.523809523809526,27.333333333333332,0.0
913,2020-07-02,18.857142857142858,28.19047619047619,0.0
914,2020-07-03,21.8125,33.625,0.0
915,2020-07-04,23.6875,33.625,0.0
916,2020-07-05,22.64,25.64,0.0
917,2020-07-06,24.75,33.625,0.0
918,2020-07-07,24.38888888888889,32.94444444444444,0.0
919,2020-07-08,21.647058823529413,33.1764705882353,0.0
920,2020-07-09,20.8,32.1578947368421,0.0
921,2020-07-10,23.125,33.625,0.0
922,2020-07-11,26.9375,33.625,0.0
923,2020-07-12,26.8125,33.625,0.0
924,2020-07-13,24.176470588235293,33.6,0.0
925,2020-07-14,20.9,29.75,0.0
926,2020-07-15,19.5,28.8,0.0
927,2020-07-16,18.9,30.15,0.0
928,2020-07-17,20.4375,33.625,0.0
929,2020-07-18,21.625,33.625,0.0
930,2020-07-19,21.8125,33.625,0.0
931,2020-07-20,20.9375,33.625,0.0
932,2020-07-21,21.1875,33.625,0.0
933,2020-07-22,18.473684210526315,31.894736842105264,0.0
934,2020-07-23,17.736842105263158,29.05263157894737,0.0
935,2020-07-24,19.055555555555557,30.22222222222222,0.0
936,2020-07-25,19.25,31.7,0.0
937,2020-07-26,21.875,33.625,0.0
938,2020-07-27,21.0625,33.625,0.0
939,2020-07-28,20.375,33.625,0.0
940,2020-07-29,21.0,33.625,0.0
941,2020-07-30,22.375,33.625,0.0
942,2020-07-31,27.875,33.625,0.0
943,2020-08-01,26.3125,33.625,0.0
944,2020-08-02,25.3125,33.625,0.0
945,2020-08-03,21.857142857142858,30.55,0.0
946,2020-08-04,20.363636363636363,29.095238095238095,0.0
947,2020-08-05,20.0,28.15,0.0
948,2020-08-06,19.5,27.45,0.0
949,2020-08-07,20.375,33.625,0.0
950,2020-08-08,21.5625,33.625,0.0
951,2020-08-09,21.0625,33.625,0.0
952,2020-08-10,20.9375,33.625,0.0
953,2020-08-11,20.75,33.625,0.0
954,2020-08-12,23.125,33.625,0.0
955,2020-08-13,25.375,30.5,0.0
956,2020-08-14,28.75,33.625,0.0
957,2020-08-15,31.0,33.625,0.0
958,2020-08-16,27.375,33.625,0.0
959,2020-08-17,27.5,33.625,0.0
960,2020-08-18,29.0625,33.625,0.0
961,2020-08-19,29.0625,33.625,0.0
962,2020-08-20,28.5625,33.625,0.0
963,2020-08-21,27.125,33.625,0.0
964,2020-08-22,27.9375,33.625,0.0
965,2020-08-23,26.5,33.625,0.0
966,2020-08-24,25.375,33.625,0.0
967,2020-08-25,25.1875,33.625,0.0
968,2020-08-26,25.875,33.5625,0.0
969,2020-08-27,26.5,33.5625,0.0
970,2020-08-28,24.5,33.5625,0.0
971,2020-08-29,20.25,32.0,0.0
972,2020-08-30,19.105263157894736,31.42105263157895,0.0
973,2020-08-31,19.0,31.11111111111111,0.0
974,2020-09-01,19.1,29.25,0.0
975,2020-09-02,20.875,33.5625,0.0
976,2020-09-03,22.1875,32.125,0.0
977,2020-09-04,24.833333333333332,28.555555555555557,0.0
978,2020-09-05,30.0,33.5625,0.0
979,2020-09-06,35.0625,33.5625,0.0
980,2020-09-07,28.5625,33.3125,0.0
981,2020-09-08,22.105263157894736,27.894736842105264,0.0
982,2020-09-09,22.875,33.5625,0.0
983,2020-09-10,22.1875,26.0,0.0
984,2020-09-11,21.5625,22.0,0.0
985,2020-09-12,22.233333333333334,22.0,0.0
986,2020-09-13,22.526315789473685,24.157894736842106,0.0
987,2020-09-14,22.6875,25.375,0.0
988,2020-09-15,24.105263157894736,22.0,0.0
989,2020-09-16,25.375,22.0,0.0
990,2020-09-17,24.0625,22.0,0.0
991,2020-09-18,26.0,22.0,0.0
992,2020-09-19,25.4375,22.0,0.0
993,2020-09-20,21.8125,22.0,0.0
994,2020-09-21,20.529411764705884,29.125,0.0
995,2020-09-22,20.5625,32.5,0.0
996,2020-09-23,22.125,33.5625,0.0
997,2020-09-24,23.0,33.5625,0.0
998,2020-09-25,20.0,29.272727272727273,0.0
999,2020-09-26,19.954545454545453,29.772727272727273,0.0
1000,2020-09-27,20.47826086956522,27.130434782608695,0.0
1001,2020-09-28,21.6,31.2,0.0
1002,2020-09-29,25.0625,33.5625,0.0
1003,2020-09-30,29.0625,32.75,0.0
1004,2020-10-01,29.75,33.5625,0.0
1005,2020-10-02,26.875,33.5625,0.0
1006,2020-10-03,25.625,33.5625,0.0
1007,2020-10-04,24.625,33.5625,0.0
1008,2020-10-05,24.9375,31.125,0.0
1009,2020-10-06,23.1875,33.5625,0.0
1010,2020-10-07,21.875,33.5625,0.0
1011,2020-10-08,19.31578947368421,27.36842105263158,0.0
1012,2020-10-09,18.894736842105264,30.473684210526315,0.0
1013,2020-10-10,19.166666666666668,26.944444444444443,0.0
1014,2020-10-11,18.75,33.5625,0.0
1015,2020-10-12,22.5,33.5625,0.0
1016,2020-10-13,25.375,33.5625,0.0
1017,2020-10-14,25.0,33.5625,0.0
1018,2020-10-15,24.75,33.5625,0.0
1019,2020-10-16,25.125,33.5625,0.0
1020,2020-10-17,23.4375,33.5625,0.0
1021,2020-10-18,21.1875,33.5625,0.0
1022,2020-10-19,18.35483870967742,25.870967741935484,0.0
1023,2020-10-20,18.272727272727273,25.125,0.0
1024,2020-10-21,18.0,23.130434782608695,0.0
1025,2020-10-22,18.5,23.61111111111111,0.0
1026,2020-10-23,18.470588235294116,26.294117647058822,0.0
1027,2020-10-24,18.294117647058822,26.0,0.0
1028,2020-10-25,16.95,26.45,0.0
1029,2020-10-26,17.526315789473685,33.578947368421055,0.0
1030,2020-10-27,16.3125,33.5625,0.0
1031,2020-10-28,15.625,33.5625,0.0
1032,2020-10-29,17.1875,33.5625,0.0
1033,2020-10-30,18.5625,33.5625,0.0
1034,2020-10-31,19.5,33.5625,0.0
1035,2020-11-01,19.625,32.8125,0.0
1036,2020-11-02,19.0625,33.5625,0.0
1037,2020-11-03,18.125,28.875,0.0
1038,2020-11-04,19.125,31.25,0.0
1039,2020-11-05,21.875,33.5625,0.0
1040,2020-11-06,20.4375,33.5625,0.0
1041,2020-11-07,12.44,26.44,0.18359999999999999
1042,2020-11-09,12.857142857142858,34.0,0.0
1043,2020-11-10,10.0,33.5,0.0
1044,2020-11-11,11.0625,33.5,0.0
1045,2020-11-12,11.875,33.5,0.0
1046,2020-11-13,11.6875,33.5,0.0
1047,2020-11-14,12.9375,32.6875,0.0
1048,2020-11-15,17.25,33.5,0.0
1049,2020-11-16,19.375,33.5,0.0
1050,2020-11-17,17.25,33.5,0.0
1051,2020-11-18,13.153846153846153,27.46153846153846,0.0
1052,2020-11-19,13.583333333333334,25.714285714285715,0.0
1053,2020-11-20,15.6875,33.5,0.0
1054,2020-11-21,16.4375,33.5,0.0
1055,2020-11-22,16.1875,33.5,0.0
1056,2020-11-23,11.476190476190476,28.523809523809526,0.0
1057,2020-11-24,12.25,28.65,0.0
1058,2020-11-25,11.5625,33.5,0.0
1059,2020-11-26,10.95,31.55,0.0
1060,2020-11-27,14.4375,33.5,0.0
1061,2020-11-28,11.75,33.5,0.0
1062,2020-11-29,12.0625,33.5,0.0
1063,2020-11-30,14.625,33.5,0.0
1064,2020-12-01,15.823529411764707,33.529411764705884,0.0
1065,2020-12-02,14.875,33.5,0.0
1066,2020-12-03,13.8125,33.5,0.0
1067,2020-12-04,11.4375,33.5,0.0
1068,2020-12-05,11.625,33.5,0.0
1069,2020-12-06,12.4375,33.5,0.0
1070,2020-12-07,11.75,33.5,0.0
1071,2020-12-08,23.0,33.5625,0.0
1072,2020-12-09,16.3125,33.5,0.0
1073,2020-12-10,11.25,33.5,0.0
1074,2020-12-11,11.15,28.6,0.0
1075,2020-12-12,10.61111111111111,30.833333333333332,0.0
1076,2020-12-13,12.5,33.5,0.0
1077,2020-12-14,13.578947368421053,30.263157894736842,0.0
1078,2020-12-15,12.6875,33.5,0.0
1079,2020-12-16,11.875,33.5,0.0
1080,2020-12-17,12.125,32.625,0.0
1081,2020-12-18,11.6875,33.5,0.0
1082,2020-12-19,11.4375,33.5,0.0
1083,2020-12-20,12.625,33.5,0.0
1084,2020-12-21,14.625,33.5,0.0
1085,2020-12-22,13.5,33.5,0.0
1086,2020-12-23,10.958333333333334,24.458333333333332,0.0
1087,2020-12-24,11.0625,29.25,0.031875
1088,2020-12-25,11.75,33.5,0.0
1089,2020-12-26,11.5625,33.5,0.0
1090,2020-12-27,10.928571428571429,26.5,0.0
1091,2020-12-28,9.175,19.175,1.05975
1092,2020-12-29,7.866666666666666,33.5,0.0
1093,2020-12-30,10.0,33.470588235294116,0.0
1094,2020-12-31,9.941176470588236,33.294117647058826,0.0
1095,2021-01-01,10.5,33.0,0.0
